id,department,status,level,semester,subject,paper,exam_date,exam_time,embedding,created_at
0044bfda-cd8a-4f5d-a7ce-6fe4902bc576,Arts,Non-Collegiate,UG,2,Hindi,Paper I: Katha Sahitya,2026-06-22,08:00:00,"[-0.035064183,0.0073478594,0.020369556,-0.042833604,0.007062096,-0.025951583,-0.040874623,0.018633472,-0.010795936,-0.07581072,-0.033974536,-0.018492127,0.013477224,-0.005179323,0.009814846,-0.0051267697,0.005998825,0.006159819,0.027404316,-0.009422843,-0.026547268,-0.010629507,0.00695281,0.016190985,-0.014411893,-0.009955705,-0.010525866,-0.009718138,-0.0063241427,0.18491544,0.005216783,0.0031149571,0.00935176,-0.015591033,0.012819617,0.013915527,0.0047863303,-0.05646123,0.020495547,0.05834462,-0.013502233,0.0055857697,-0.0017322876,0.016641116,-0.0014338254,-0.023636917,0.00032839054,0.040007018,-0.00096906483,-0.037017502,0.007688114,-0.019377852,0.046856485,0.0091830855,-0.041298226,0.040057246,-0.02547187,-0.003899928,0.016126832,0.043061305,-0.0421491,0.003221002,-0.008827909,-0.029002717,-0.011645262,-0.038951702,0.0035217833,-0.018228557,-0.01165715,0.006646279,0.00017158076,-0.013944813,0.009904109,0.016416933,-0.00097325596,-0.008214859,-0.01228213,0.020111222,-0.02283546,0.04547648,-0.02745757,0.022274895,-0.0017379936,-0.0151656475,0.017822083,-0.015476218,-0.02910411,0.013229344,-0.02879997,-0.009738866,0.007863137,-0.019349845,-0.003457195,0.0011146012,-0.022806143,0.016577676,-0.0020799118,0.031510476,0.02341939,0.031612206,-0.0096855275,-0.030598836,-0.024535028,0.012760397,0.024582306,-0.013134534,0.005963113,-0.014767161,-0.010415712,0.0019272472,-0.013101187,-0.22438443,0.014875568,-0.003207597,-0.0008326504,-0.04372117,0.01609897,0.024247011,0.017291712,0.0072869463,-0.008473141,4.90995e-05,0.051247828,-0.0362475,-0.017686998,0.06581652,0.029704558,-0.0036822013,0.016644968,0.03231094,0.024954356,0.012700404,0.035645258,-0.026324686,-0.035214245,-0.003129125,-0.04040923,0.033890054,0.029962579,-0.0035331363,-0.0059314924,-0.017301196,0.021407455,-0.018733175,0.026188616,0.03126143,0.043347858,0.0010499059,-0.0031196973,-0.00074154546,-0.0033866211,0.022044433,0.0017964322,-0.02071523,-0.0006712589,-0.006777249,0.0013885308,-0.0032709294,-0.0041740895,0.010689276,0.025745211,-0.022493107,-0.014245148,0.02247134,-0.04327194,0.0027186114,0.012776266,-0.017551418,-0.0018920292,-0.005407143,-0.034766525,-0.017744824,-0.007807824,0.009306359,0.018008737,0.025243245,0.024291445,-0.012799172,-0.0041678045,-0.009291301,-0.0011044138,-0.007218292,-0.020122983,0.030216271,-0.01353545,-0.011087856,-0.007885946,-0.025777072,-0.017750446,0.032930765,0.054008838,0.018792354,-0.01008123,0.004864668,0.010389903,0.019170549,0.012281852,0.005503385,-0.013450167,-0.033757433,0.013001042,0.05344189,0.021517746,0.016937623,-0.012532147,-0.005420241,-0.0045304066,0.0019302019,-0.005155475,0.002009808,0.02138833,0.000974761,0.012183385,0.01535714,-0.021426218,-0.018074036,-0.031165164,0.024221526,0.010027198,0.015400407,-0.005123065,-0.0005298503,0.052050795,-0.015757097,-0.024494203,-0.009689099,-0.00906791,-0.0068002194,-0.004239171,0.038994506,0.004312256,-0.016406747,-0.007287086,0.0061296467,0.0024724703,0.017072598,0.012117858,0.029084696,0.026556628,0.0040623704,0.022486959,-0.012592784,-0.044813458,0.005056546,-0.007969002,-0.04100507,0.0064843083,0.004740659,-0.009060535,-0.0122687705,-0.004917527,-0.011626584,-0.009957894,0.014860681,0.025531666,0.0068118586,0.0074342554,-0.043704256,-0.027644465,-0.011272065,0.0041783573,0.0030303535,-0.0057301796,-0.008919885,0.0015986232,0.024261368,-0.013309834,-0.054409694,-0.032988198,0.0073018875,0.0020607545,0.0144018205,0.028949197,-0.026539452,0.0011179114,0.039786827,-0.008787611,-0.0019701587,-0.039062213,-0.005869992,-0.003475817,-0.026789332,-0.027031736,-0.0027401655,0.0035239863,0.011253478,-0.0038884366,0.017488113,0.040739413,-0.008366351,0.012446352,0.047633935,0.0019865388,-0.032572176,0.04075242,0.0026004452,-0.0107842,0.016040212,0.0050727525,-0.014715707,0.0063821874,0.017467538,0.019423367,-0.024769321,0.0331213,-0.00650238,0.017343689,0.020308632,0.033676166,-0.023327973,0.023696387,-0.05939516,-0.039642863,-0.014317209,-0.002068127,0.0037635772,0.0032251724,-0.00917796,-0.00022266759,-0.1770132,0.00866626,-0.041298952,0.02167705,0.01216007,-0.024689186,0.0001798874,-0.009531399,-0.023459792,0.012025215,-0.017629497,-0.021031354,-0.0024164792,-0.018659435,-0.039342303,-0.0012668368,0.0039462075,-0.03881832,0.0023987154,0.01570239,-0.02364179,0.007298891,-0.24730596,-0.035897344,0.022523493,-0.029556824,-0.008617355,-0.016379,0.01979452,0.043257963,0.020405244,-0.022133296,-0.0035044625,0.035087407,-0.033910047,0.014615981,0.035075933,0.01680107,0.021336213,0.0015499615,-0.016436866,0.019892456,-0.006412887,-0.0023671826,-0.029600797,0.022662403,-0.023532331,-0.014037798,0.0039927205,0.016139546,0.004659795,-0.021600382,0.010179065,-0.0007948414,0.022390394,0.01566411,-0.00562398,-0.0070262947,0.011591354,-0.0064147683,-0.0049574976,0.021147061,0.015557978,-0.011617038,0.007756015,0.025948467,-0.022693243,0.00035495398,-0.052611124,0.038451094,-0.0039212992,-0.0015480994,0.044583246,0.0025358857,-0.023799036,0.029762324,-0.031076118,-0.013462249,-0.00412889,-0.0015352826,-0.046910647,-0.010566376,0.062282506,0.010170773,-0.0039466596,-0.014411611,-0.019335443,0.028847266,-0.005818686,-0.007027155,-0.006844208,-0.024490697,-0.02312883,0.036774915,-0.025898945,-0.016586157,0.008193169,-0.0015774,0.0088128075,0.024632258,-0.012094234,-0.018519018,-0.013168724,0.020938147,0.004090568,0.005927785,0.030112687,0.012922874,0.014350222,0.016971245,0.010307185,0.009490044,0.00044776383,-0.017559294,-0.02540516,0.011781857,-0.0058222134,0.016870877,-0.034256227,0.005462588,0.0129251825,-0.010913106,0.007133165,0.002523558,0.032090817,0.032743793,-0.0026068373,0.010279762,-0.019404707,-0.0395111,0.018963546,0.031470895,0.008878325,-0.011400605,0.021236144,0.026027571,-0.022343392,-0.028898278,0.01106681,-0.0034728192,0.03492937,0.005338488,0.019139482,0.010926639,-0.0022366666,-0.004048933,0.0070785703,-0.016082024,0.012625362,0.02263371,0.025548257,-0.0010329579,0.015965292,0.020804262,0.00106577,-0.02912314,0.0055811694,-0.034861356,0.016631972,-0.0021921368,-0.022670781,0.0068928543,0.019463828,-0.018601349,-0.034676634,0.0023983377,-0.039704543,0.019797256,-0.0010208274,0.014221245,0.00030403055,-0.013862748,-0.01335327,-0.027651764,-0.026614098,0.014448683,0.042672135,-0.013179518,-0.00035329693,-0.005174905,0.0033489906,0.03149654,-0.00040566505,0.00834881,-0.00816374,-0.013793228,-0.0030576861,-0.0013744559,-0.19803917,-0.005393107,0.02295855,-0.013568818,-0.009328355,-0.020530265,0.015461306,0.0016076907,-0.047033813,0.008826389,0.019749604,-0.024591617,-0.048898123,-0.018507116,-1.6080385e-05,-0.015004141,0.019342434,-0.0027802684,-0.02534672,0.018304829,-0.004784558,-0.023674954,-0.007903394,0.018907174,0.00953033,-0.04031671,0.032198977,0.013077783,-0.01758808,0.0032389746,-0.012328744,0.013804596,-0.027821701,0.0030391226,-0.017337242,-0.023277042,0.03900416,-0.026218362,0.02921892,0.009488077,0.0038609907,0.026260212,0.014583975,0.015066053,0.008418928,-0.017262988,0.008668242,-0.07979446,0.009022674,0.01586157,-0.013882448,-0.034302145,-0.008302389,0.012664764,-0.034217957,0.005219841,0.018115785,-0.035867896,0.0060809567,-0.025448954,0.028453153,-0.022925159,0.019900503,0.0305241,0.03276291,-0.01163469,0.0038427596,0.14776419,-0.013316727,0.010214469,-0.036905453,-0.0033119214,0.026458127,-0.021703957,0.0038577723,0.0009339321,-0.027511397,-0.00428779,-0.004536545,0.010349589,0.015534462,-0.006925293,0.012491944,-0.030131245,-0.02717966,0.02720057,0.0087295845,0.0045598275,-0.0028639792,0.011511717,0.015755335,0.011308386,-0.040915802,0.019758932,0.02290231,0.028553138,-0.04554533,0.031755384,-0.009790986,0.008218284,-0.024469212,0.0003659644,0.0089524295,-0.0079700155,0.0015291394,0.017227218,0.021304483,0.033584382,0.012697648,-0.004420078,-0.016208796,0.031851094,-0.010813241,0.00871739,-0.033039544,0.007362158,-0.006270045,-0.0055740383,0.018934168,0.013884495,-0.001839123,-0.02519198,-0.006857525,-0.027013756,0.017253458,0.0046229484,0.009821926,0.0019547485,-2.5736663e-05,0.018643687,0.014979971,-0.036868557,0.0071328874,-0.031767666,-0.0007253511,0.012186875,0.008293677,-0.011547906,-0.012513923,-0.048486587,-0.022788625,-0.012215942,-0.03546694,-0.0077533214,-0.03392204,-0.012132036,-0.017556116,0.0016367546,-0.03474785,-0.00034414686,0.007613417,0.03283922,-0.011979109,-0.01928432,-0.041201122,-0.009697182,-0.014045422,-0.0032579084,0.035647597,-0.038069725,0.0075519485,0.0017784138,-0.034449402,0.015855128,-0.0069100657,0.009607581,-0.02053067,-0.04231566,-0.017274523,-0.006312842,-0.027002925,-0.0071946136,-0.014690884,-0.009737963,0.02047237,0.0036947904,-0.021351617,0.01370857,0.020008856,-0.0068632727,0.03612017,-0.033601712,-0.0069451937,-0.022508608,0.029845608,-0.00849411,0.004434103,0.01675127,-0.016426105,-0.00979208,-0.01063628,0.034245797,0.025366493,0.02337887,0.034989092,0.013451215,-0.0047245943,0.010331597,-0.00338981,0.025995594,-0.029725522,-0.021047708,-0.026996281,-0.024618987,-0.035158798,0.040360615,-0.0069979657,0.009479177,0.0007508146,0.00071188697,-0.02600189,-0.008380371,-0.0004818106,-0.02050315,-0.029467579,0.010193663,0.0021526832,-0.024353718,-0.0044506984,-0.01713693,-0.01855051,0.0014376127,0.005578711,0.038698036,-0.014230546,0.046639692,0.031260658,-0.0039386954,-0.04583398,0.005381303,-0.030989157,-0.010839857,-0.0068465704,0.009932212,-0.0011683459,-0.025423149,-0.0031983803,0.040342752,0.03493101,-0.0055641583,-0.022615686,0.0066093984,0.008303398,-0.006978272,0.012539007,-0.026288122,0.032226443,0.038165964,0.030512143,0.0012833192,-0.04655585,-0.0057281493,-0.0382729,-0.022217851,0.035954434,-0.018225905,-0.008404679,-0.046049763,0.008871323,-0.017645642,0.00950985,-0.00018671536,0.0021694272,-0.013651589,0.002084846,-0.01020225,-0.020049712,-0.010718507,-0.0017547962,-0.0121096885,0.008582031,0.011796874,-0.0020892092,0.020350177,-0.00037786475,-0.0039356356,0.02363988,0.002286972,0.01006146,-0.021730443,-0.036690287,0.026623216,-0.013080884,0.007947719,0.009017926,0.030819334,0.010342048,-0.030199543,0.010827208,0.01118545,-0.026068563,-0.006378321,0.014071908,0.040979248,-0.009961206,-0.011394401,-0.0010559151,-0.008536431,0.0126283625,0.005857001,0.005174307,-0.006159799,-0.017288616,0.018066308,0.00055739965,-0.015892807,-0.015930172,0.007977166,0.008085559,0.022594806,0.0007801966,-0.02481967,0.027650507,-0.025074407,-0.0024832757,-0.004640306,0.005277396,0.018077474,0.019982534,-0.045554236,0.010669146,-0.049431596,0.03944301,0.000663056,-0.041645836,-0.02239749,0.002394026,0.011274925,0.0039415383,0.005310502,0.012375371,0.068065904,0.0141268205,-0.022488583,0.00038158367,0.009241034,-0.00031132516,0.008110178,-0.0028342027,0.01802169,0.012681096,0.012765865,0.019306928,0.014416901,-0.0058743414,-0.001812945,-0.014970724,-0.0065830383,0.023234367,-0.005723609,0.018137593,0.025821067,0.019703152,-0.04947183,-0.008006441,0.0040409807,0.1805267,0.006022078,-0.013354202,-0.001594147,-0.013168952,0.0037867466,-0.020980136,-0.0038891314,-0.0058013643,-0.0050084926,0.004307071,-0.0007106674,0.0021417746,0.014512263,0.0063602077,0.037551302,-0.0006221805,0.00042303398,0.027656594,0.011285515,0.006357577,-0.018616254,0.02163007,-0.008587126,-0.018399762,0.0168613,0.010640482,-0.0155952955,0.0074394206,-0.005813702,-0.03434491,0.006321367,0.012462343,0.010473232,-0.0080302125,0.019475821,-0.011813819,-0.011474851,0.0021059061,0.00068071915,-0.0072367596,0.0015045872,-0.008865545,-0.028250616,0.020168195,-0.00059195055,-0.027188443,0.013735173,-0.0071338643,-0.015058256,-0.021986712,0.040456884,0.009446319,0.013505556,0.010602704,0.014370906,0.014205106,-0.026574202,0.0120590925,0.0033643695,-0.15725498,0.02744686,-0.012891097,0.030229643,-0.008812008,-0.016596327,0.0069852564,0.01724986,0.018047703,0.017597813,-0.011199434,-0.012391024,-0.009795544,-0.012294448,0.006277223,-0.086915836,-0.0017924043,-0.008541726,0.013483677,-0.0209937,-0.022529973,0.037509695,0.006108296,0.012022012,0.0038955358,-0.0070343083,0.028056884,-0.0018863545,0.02079952,0.004482344,0.018633183,-0.016144753,-0.02536003,-0.017043116,-0.012709657,0.019075422,-0.0029012186,0.0218452,0.005635362,-0.010764562,-0.037372544,-0.009676406,0.0066279103,-0.014280571,0.005273135,-0.016666945,-0.013304252,0.020896986,-0.055967875,0.0031350364,0.02172677,0.020997083,0.0014618104,0.019146882,-0.00016316517,0.023105634,0.0058894623,0.0009365328,-0.014180911,0.02438525,0.12906419,-0.0074184663,-0.04150288,-0.010290023,0.007398975,-0.0016102943,-0.0071198116,0.0034892096,-0.0005860188,-5.521621e-05,0.01442115,-0.026886383,-0.004755168,-0.015259753,0.011295048,0.023694739,-0.005882698,0.0034264193,0.009763688,0.004507011,0.008772008,0.006604326,-0.084392615,0.011619791,0.00971056,0.009644212,-0.000861442,-0.034253765,-0.015490181,-0.0020821355,-0.0015469164,0.0073757893,0.018022116,-0.020436801,-0.010355879,-0.0032048374,-0.003599077,-0.0023495767,-0.0128346495,-0.016312659,0.009234926,0.011488841,-0.0016037201,-0.023457067,-0.012073835,-0.00186181,0.0143530965,0.0062082466,-0.009176277,0.014068308,-0.018724384,0.022026721,-0.0061894585,0.001941763,0.0064259046,-0.02393203,0.012459272,-0.006770201,0.0021063942,0.01796992,-0.009043696,0.019461922,0.008214861,-0.01677398,-0.008203198,0.0016426374,0.025493585,0.010951811,-0.031303212,-0.011916138,0.023971917,0.014639663,0.0077067264,0.024633141,-0.011179386,0.013619995,-0.0039111758,0.017308388,0.00077977544,-0.009072701,0.02042079,0.007813637,0.004282978,-0.0069078426,0.02600221,0.008269103,0.016801046,-0.019295149,0.011628098,-0.012325456,-0.00955423,-0.005453513,-0.0091836285,0.009382331,0.009164004,0.15604615,-0.018797318,0.0146540515,-1.572719e-05,0.0003891163,-0.01289586,-0.01342343,-0.018733172,-0.02155837,-0.017493106,0.021054622,-0.0055445163,-0.013793425,-0.0074631525,-0.010948301,0.012524899,-0.017156195,0.022028366,-0.014903293,-0.02334276,0.015522068,0.0009863151,0.012553544,-0.011580685,0.012020541,0.0266828,-0.03197591,-0.004891665,0.002537179,0.019480659,-0.046275508,0.027054967,-0.0141712995,0.016408926,-0.0181343,-0.003459266,0.0014330652,-0.0012999519,-0.017166134,0.0011270618,-0.0021437358,-0.013664312,-0.010085363,0.02072739,-0.030157456,-0.016231814,0.016166525,0.0015481876,-0.02049952,-0.037681285,-0.013166069,0.008879323,0.017892735,-0.01396143,0.0067000017,-0.038748283,-0.023378577,0.003716846,0.01565493,0.02404544,0.035281282,-0.014501521,0.011201023,-0.011611341,0.014165023,-0.006359565,0.022152828,-0.008957424,-0.0029737144,-0.001986127,0.015040699,0.010660274,-0.013629868,-0.00091546087,-0.006195482,-0.004803703,0.029986441,0.018857917,-0.0026979218,0.024932912,0.048696615,-0.004898399,-0.00040340537,-0.0065291165,-0.06847505,0.008005741,0.025092391,-0.010831933,0.00800386,0.034898896,-0.0071516526,0.043035213,-0.0027968015,-0.021084541,-0.00279506,-0.023485927,0.04011516,-0.0028580395,-0.01967269,0.004079728,0.029196104,0.005665052,0.010380287,0.024555232,-0.053397242,-0.0051168115,0.0017090581,-0.039681852,0.016232112,0.03134872,0.009680706,-0.010902547,-0.012062711,-0.011760439,0.003374791,-0.0213832,-0.011830438,0.03281062,-0.019156048,0.011974079,-0.020914307,-0.007603581,-0.047597315,0.018034158,0.06129843,0.0008363264,-0.012368288,-0.009868494,-0.022803195,-0.009891791,0.010206857,0.012052186,0.0038404837,0.021309825,-0.011158697,0.0014327586,-0.001897679,0.019324474,0.0124102775,0.012210009,-0.03508085,0.0046205563,-0.003216134,-0.005746809,0.004896632,0.020221263,0.010036922,0.053621754,0.0092250565,0.014548343,0.008218856,0.0051918426,-0.00083669,-0.020057742,-0.025906678,-0.030611824,-0.007996358,-0.0031780407,-0.010867879,-0.02009508,0.025981959,0.025957229,-0.010670701,0.0011278584,-0.01239276,0.016625753,-0.007604371,0.01950973,-0.00039918403,0.015331473,0.002136159,-0.0038487697,-0.005080073,-0.039780635,-0.013779144,-0.0039238157,0.0070750555,0.031063335,-0.030805834,0.008737033,0.01423316,0.021855328,-0.017554605,0.008174109,-0.009950126,-0.03587332,-0.006225694,-0.0041535823,-0.0362323,-0.024257556,-0.003411291,0.025936399,0.0040725814,-0.04821512,0.030007975,0.028872019,-0.024253087,0.0052035064,0.015035546,0.004406423,-0.007749459,-0.039807122,-0.0034605896,0.013474421,-0.010195368,-0.00317225,-0.01565299,-0.0066447067,-0.017525308,0.0031046157,-0.00057816174,0.020466894,-0.028985076,0.012288194,0.015734298,0.008380905,-0.011814868,-0.026785888,0.024011245,0.0041027064,-0.013555207,0.015301418,-0.012977275,-0.034821834,0.0012765471,0.0031765676,-0.009535662,0.016434787,0.011559572,0.0023424702,0.0082045095,0.005710764,0.02865734,0.012848879,0.07946208,-0.008800006,-0.012534865,-0.01699878,0.00054709835,0.008077244,0.006114604,0.018879792,-0.015156467,0.005099738,-0.022291487,-0.01875656,-0.0058369744,0.046629034,-0.0143352365,-0.0035278145,0.0048241294,0.00564366,0.0051925923,-0.01454009,0.05032184,0.042284667,-0.0021043418,0.0003407343,0.02016048,-0.011037617,0.019496717,-0.023998506,0.012699283,0.009408423,-0.0026000051,0.024017088,0.017252367,-0.04913589,0.0041565467,0.017248845,0.0034030946,0.016032793,-0.028487228,-0.031216955,0.025574075,-0.0007111726,0.0022978405,-0.016859986,-0.010547287,0.0022508095,-0.007702686,-0.017286938,-0.027568756,0.012061201,0.009080408,-0.024014166,0.00076213555,0.0033257196,-0.0071178842,0.0003119219,0.09965328,-0.019966414,0.03533735,0.018247742,0.022533609,0.012117751,-0.016086327,0.013164757,0.00984752,-0.022286711,-0.029284569,0.0068240836,0.02073306,0.010640665,-0.010633374,0.017436044,-0.024304109,-0.00876514,0.0024984437,0.024850717,-0.011963036,-0.023825387,-0.0013137987,-0.015349986,0.013370988,0.017207269,-0.030001225,-0.030646032,-0.0056977943,0.004961913,0.0013193833,0.0086436225,0.022447677,0.013270665,0.004796733,-0.0036043394,0.0015690315,-0.0022448143,0.018051319,-0.0039698724,-0.0069471486,0.022883782,-0.017951349,-0.0030245495,0.020757634,0.020080077,-0.0036538506,-0.0027496915,0.019647855,0.0153528955,0.013061193,-0.013307394,0.023479175,-0.020079687,0.0340631,0.0033966622,0.016530659,0.01020766,0.1702172,-0.021233777,0.0033487966,0.003342299,-0.004358969,0.003309091,0.023380911,-0.015139981,-0.0060071023,-0.0033200777,-0.0045963153,0.008579209,-0.03651658,-0.012163402,-0.005432093,0.0009610062,-0.017625269,-0.009098546,0.018121952,0.0057745995,0.027952077,-0.008998405,-0.02565114,0.021217905,0.007065589,0.020933455,0.013475808,0.003441738,-0.0013855956,0.007220957,-0.01776311,0.0063007046,-0.011154448,-0.021708876,0.003915577,0.014481251,-0.0078057516,-0.019594831,-0.017585995,-0.02837625,0.019956531,-0.0058711614,-0.019422002,-0.0063790577,-0.015975893,0.006805863,-0.0012160488,-0.023456844,-0.002255082,0.025087586,0.007919366,0.012622137,-0.015056174,-0.021655193,0.0011373244,0.011864409,-0.0034109177,0.0066684377,0.018158734,-0.023216717,0.0297488,0.0033422494,-0.046612605,0.0046004504,-0.014577867,0.005630041,0.04313451,0.0003794383,0.02011306,0.025620284,0.0058645676,0.03924948,0.025730781,0.0013650979,0.031136872,-0.016342143,-0.008394633,-0.0066629574,-0.00077063957,-0.0074215727,-0.015955478,-0.011479732,0.018303804,-0.0020386635,-0.01943907,0.016727144,0.005756444,0.0069254367,0.008034319,0.004715958,0.014931465,0.04498199,-0.0031502515,0.015779186,-0.008461852,-0.017362852,-0.041082826,-0.00055880303,0.011805048,0.010653986,0.0120794475,0.0018280968,0.01651052,0.013931249,0.011670597,-0.010978008,0.0074551906,-0.020675171,0.023544988,-0.0052487142]",2026-05-27 10:08:18.630025+00
